id,gender,race,rank,age,career_length,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,allegation_count,sustained_count,civilian_compliment_count,discipline_count,honorable_mention_count,major_award_count,trr_count,unsustained_count,number_of_awards,salary
9657,M,White,Police Officer,66,38,74.8933,74.0378,69.0948,0.0000,23,0,3,0,10,0,1,14,20,86130
32441,M,White,Police Officer,50,23,92.7477,92.8393,50.6291,61.1521,30,0,2,0,5,0,2,18,25,93354
11798,M,White,Police Officer,51,29,86.3398,85.1455,55.4776,79.9133,29,3,2,2,7,0,14,15,18,96060
4060,M,Black,Police Officer as Detective,59,33,81.4375,72.3141,28.3145,88.3297,28,5,2,5,1,0,0,14,19,102900
18315,M,Black,Police Officer,73,48,91.8317,89.8618,0.0000,88.5100,32,2,0,1,2,0,0,22,2,69264
19914,M,Black,Sergeant of Police,61,35,93.7246,87.2216,0.0000,95.5851,41,6,2,3,3,0,1,24,7,90348
1141,M,White,Police Officer,44,20,87.3180,81.6922,68.0467,96.3773,19,2,11,2,10,0,7,4,30,90024
8802,M,Hispanic,Police Officer,43,18,91.3951,91.7780,98.9973,73.7393,21,2,2,2,142,0,16,5,161,87006
16439,M,White,Sergeant of Police,60,35,88.4103,74.4796,53.7070,0.0000,37,3,2,2,5,0,3,27,19,109278
17083,M,White,Police Officer,65,34,68.0754,81.8766,59.9896,61.1521,19,1,1,1,12,1,4,9,23,96060
9707,M,Hispanic,Sergeant of Police,45,22,86.5118,87.5224,82.0811,0.0000,21,1,4,1,35,0,9,11,50,104628
4334,M,Hispanic,Police Officer,52,22,92.5834,92.8393,97.1407,79.9133,29,2,5,2,127,0,25,14,154,90024
8002,M,White,Police Officer,46,21,96.8906,95.9946,87.9139,93.5081,30,1,1,1,31,0,9,13,41,78012
18697,M,Hispanic,Police Officer,56,26,85.4648,57.7487,43.8917,0.0000,25,1,2,1,3,0,2,20,16,93354
6393,M,Black,Police Officer,55,30,99.7775,,0.0000,,52,5,1,3,3,0,0,39,5,93240
18225,M,White,Police Officer,50,22,94.8798,95.0419,79.1797,79.9133,34,1,6,1,29,0,6,19,58,90024
10435,M,White,Police Officer as Detective,50,24,88.5255,81.8766,82.2848,61.1521,26,0,6,0,39,1,3,17,73,100980
11783,M,White,Police Officer,71,47,80.5736,41.4723,0.0000,88.4857,21,1,0,1,2,0,0,15,4,69264
6397,M,White,Police Officer,51,25,95.2046,93.5220,82.5468,61.1521,39,1,3,1,41,0,3,21,55,93354
17493,M,White,Sergeant of Police,44,20,87.3180,86.8397,90.2351,84.8415,20,1,9,1,55,0,4,4,95,104628
3361,M,White,Sergeant of Police,49,24,87.6390,81.8766,60.8338,61.1521,26,0,2,0,8,0,5,19,20,107988
4220,M,Hispanic,Police Officer,61,34,89.3579,60.4710,70.4151,90.3149,33,19,2,20,7,0,0,6,13,75816
18205,M,White,Police Officer,63,25,98.9989,99.2127,84.8401,88.3297,67,0,7,0,51,1,7,29,75,93354
28249,M,Black,Police Officer,69,42,98.3243,93.7136,0.0000,95.5295,65,16,0,11,1,0,2,36,1,80736
26435,M,White,Sergeant of Police,42,19,91.6205,90.9607,96.7946,85.5491,22,0,3,0,101,0,26,5,133,104628
3145,M,Black,Police Officer,52,24,76.8675,81.8766,79.2671,79.9133,19,1,2,1,31,0,4,6,45,93354
5491,M,White,Sergeant of Police,45,22,93.2521,94.1100,77.3232,79.9133,29,1,5,0,25,0,2,12,44,104628
4415,M,Black,Sergeant of Police,54,29,83.7415,53.0197,49.7235,93.0935,27,2,4,2,5,1,0,21,15,111474
24024,M,Hispanic,Police Officer as Detective,61,26,79.2289,69.1001,59.5789,0.0000,20,0,2,0,8,0,0,14,27,100980
32176,F,White,Police Officer,39,15,96.7254,97.0899,96.9725,0.0000,26,1,4,1,78,0,9,9,105,87006
21371,M,Hispanic,Sergeant of Police,51,24,88.7242,83.7403,85.2638,93.0935,26,4,3,3,49,3,41,12,74,107988
30414,M,Black,Police Officer,64,23,82.1100,79.7738,59.7050,61.1521,19,3,2,2,7,0,0,7,14,90024
6885,M,White,Police Officer,68,29,75.2225,74.4378,70.7520,0.0000,19,0,4,0,10,0,4,13,24,83706
2433,M,Black,Police Officer,54,30,86.0456,81.8766,88.5468,88.3297,30,4,4,4,79,0,1,18,100,96060
22929,M,White,Police Officer,38,15,95.2237,94.5984,97.7391,90.6069,22,2,1,1,87,1,29,6,111,87006
16700,M,Hispanic,Police Officer,59,30,94.8263,86.3763,75.0590,88.3297,47,4,3,4,28,0,18,25,47,95106
22393,M,White,Lieutenant of Police,52,29,83.4168,47.6380,46.3887,0.0000,26,0,1,0,5,0,3,16,17,125190
21530,M,Black,Police Officer,69,42,97.2874,76.8201,62.6173,90.9535,56,10,0,9,3,0,0,36,3,78006
28047,M,White,Police Officer,70,34,97.2520,94.8817,67.7573,96.5500,53,2,2,2,2,0,2,28,5,75816
27412,M,Hispanic,Police Officer,62,28,88.7662,35.6089,37.9726,0.0000,31,1,2,1,2,1,3,24,11,93354
30215,M,Black,Sergeant of Police,57,26,97.2008,97.8089,73.7288,92.4287,48,2,3,2,14,0,3,30,32,96648
22296,M,Hispanic,Police Officer,50,15,96.8629,95.7694,95.6690,95.0767,25,2,12,2,65,0,0,6,94,87006
18453,M,White,Sergeant of Police,53,29,98.2347,93.5220,55.1412,61.1521,66,0,2,0,7,0,3,44,20,111474
4495,M,Hispanic,Police Officer,51,26,99.4942,95.5456,0.0000,93.0659,54,9,0,9,1,0,1,35,1,70656
8154,M,Black,Sergeant of Police,53,26,98.4321,97.6111,74.9303,82.9938,43,3,1,2,8,0,1,26,14,84876
32330,M,Black,Police Officer,45,21,91.8994,92.8393,84.0541,0.0000,26,0,1,1,39,0,8,10,56,90024
6209,M,White,Sergeant of Police,55,29,75.2398,53.0197,37.5166,0.0000,20,0,3,0,2,0,1,14,18,111474
11733,F,White,Police Officer,59,38,70.8403,78.6318,65.1523,88.0150,19,1,1,1,10,0,0,11,13,85278
19340,M,White,Police Officer,52,26,81.1050,65.6966,70.2688,0.0000,21,2,2,2,16,1,1,16,31,93354
8225,M,White,Police Officer as Detective,63,25,81.2541,61.9992,38.9850,0.0000,21,1,3,1,3,0,1,14,17,100980
1882,M,White,Police Officer,57,26,77.1274,85.1455,83.6659,61.1521,19,1,9,1,48,0,7,7,63,93354
31400,M,Hispanic,Police Officer as Detective,53,28,78.2660,29.7987,38.0276,0.0000,21,0,1,0,2,0,0,18,10,100980
29585,M,White,Police Officer,71,43,71.8815,53.6919,61.1795,73.9405,22,3,3,2,8,0,3,11,19,86130
25300,M,Hispanic,Police Officer,50,25,86.7219,83.7403,79.0989,79.9133,26,3,1,3,33,0,5,8,48,93354
10338,M,Hispanic,Police Officer,64,30,83.6842,72.3141,67.6295,61.1521,28,4,1,3,16,0,6,17,27,96060
31841,M,Hispanic,Police Officer,53,25,95.1740,92.8393,57.6220,61.1521,40,1,1,1,8,1,1,21,31,93354
20570,M,White,Police Officer,65,28,79.8547,72.9725,62.1692,0.0000,21,0,2,0,5,1,3,10,15,83706
28451,M,White,Police Officer,39,17,94.2341,92.7895,95.8243,92.9789,22,1,3,0,78,0,29,7,101,87006
15051,M,White,Police Officer as Detective,69,43,90.2723,80.3893,76.6288,0.0000,32,1,1,1,6,0,1,18,9,84402
27849,M,White,Sergeant of Police,49,21,95.1244,95.0419,95.7079,88.3297,32,2,3,2,103,0,17,17,122,104628
29893,F,White,Police Officer as Detective,52,24,85.6177,86.3763,99.3660,0.0000,23,0,5,0,232,1,10,10,273,100980
6599,M,White,Police Officer,43,11,99.1556,99.0233,91.1343,85.7086,28,2,6,2,30,1,18,5,44,84054
26209,M,White,Police Officer,41,16,98.3908,96.4731,98.8457,99.0021,23,4,2,3,79,0,14,4,106,75372
7137,M,Hispanic,Police Officer Assigned Evidence Technician,68,42,80.4982,76.6782,66.0874,0.0000,23,6,0,6,1,0,0,15,1,82008
32259,M,White,Police Officer,39,16,96.8018,94.8425,96.8561,97.9569,25,3,22,3,82,1,18,6,129,87006
3411,F,White,Police Officer,67,29,88.0509,76.8213,62.1891,70.7427,31,1,0,0,8,0,0,23,20,89718
943,M,White,Police Officer,42,18,92.3197,93.2878,98.3504,0.0000,22,0,6,0,123,0,20,4,158,87006
24157,M,Black,Police Officer,68,42,80.3019,59.8787,0.0000,99.3352,20,5,0,5,1,0,0,13,1,64926
9757,F,White,Police Officer,52,27,78.9194,53.0197,43.2481,0.0000,21,2,2,2,3,0,0,12,20,92430
27392,M,White,Lieutenant of Police,64,38,86.6379,69.1001,74.0887,0.0000,38,3,15,3,34,0,5,25,70,125190
24016,M,White,Police Officer,68,40,74.7383,43.3760,62.2695,88.5245,25,1,6,1,5,0,1,17,14,85278
22795,M,Hispanic,Commander,52,29,83.4664,77.6460,74.1178,61.1521,26,1,13,1,25,1,1,14,51,162684
30165,M,Black,Police Officer,68,35,71.7979,37.1441,0.0000,77.5131,19,0,1,0,3,0,1,16,10,81252
27651,F,White,Sergeant of Police,63,34,96.4541,97.6879,71.4865,69.9671,59,0,8,0,22,0,3,25,50,111474
16458,M,Black,Police Officer,51,24,96.7461,97.9601,0.0000,0.0000,23,3,0,3,1,0,0,13,1,58572
11239,M,White,Sergeant of Police,54,29,84.4905,74.8804,64.2947,61.1521,29,1,7,1,12,0,0,13,28,111474
4789,M,Hispanic,Police Officer,48,24,90.1800,92.1417,96.2189,0.0000,27,0,5,0,122,0,15,12,154,93354
8880,M,White,Police Officer,52,26,98.2232,98.6795,87.9193,61.1521,58,0,4,0,63,0,7,33,88,93354
7659,M,White,Police Officer,50,22,88.5904,88.5838,73.2186,88.3297,24,3,4,3,17,0,11,8,29,90024
31910,M,Hispanic,Police Officer,48,25,99.4077,97.5782,71.9313,88.3297,73,2,4,2,19,1,1,44,62,93354
14098,M,White,Police Officer,55,25,96.9394,93.5220,55.6490,97.0251,47,8,3,8,6,0,8,17,12,93354
23492,M,White,Lieutenant of Police,42,20,95.1320,94.9522,98.6027,84.8415,30,0,4,0,146,0,31,9,183,117894
12478,M,Black,Director of CAPS,59,29,99.5606,99.6014,49.7849,0.0000,95,2,6,2,5,0,0,56,22,145476
31831,M,Black,Sergeant of Police,53,25,97.2527,91.4192,73.9561,97.0251,47,7,2,6,21,0,5,21,41,107988
22150,M,Hispanic,Police Officer,43,18,95.4033,95.0269,99.1105,86.3664,27,1,4,1,146,0,58,4,177,87006
10014,M,White,Sergeant of Police,43,20,98.0742,98.0367,94.7957,70.7644,40,0,6,1,85,1,23,15,115,103590
3454,M,White,Police Officer,59,23,99.6965,99.7844,72.1304,98.0707,51,1,0,1,2,0,1,23,2,70656
4013,M,White,Police Officer as Detective,54,26,93.6800,94.1100,80.8196,79.9133,37,3,7,3,38,0,10,20,63,100980
26457,M,White,Police Officer / Field Training Officer,47,22,89.6680,89.5804,67.5809,0.0000,25,1,5,1,11,0,6,10,24,94524
21362,M,White,Police Officer,46,16,96.0873,94.6083,98.9553,96.3773,26,2,5,2,129,1,18,9,158,87006
8062,M,Hispanic,Police Officer,68,35,95.0767,76.3759,74.1552,97.5843,46,7,4,6,6,0,2,29,16,75816
21476,M,White,Police Officer,47,19,93.0954,93.3875,96.0151,71.5119,26,0,15,0,96,0,35,9,140,90024
7960,M,Black,Police Officer,66,26,80.6943,77.3403,64.4779,95.0323,20,3,1,3,7,1,7,7,11,80724
5749,M,Black,Police Officer,63,29,91.9522,81.8216,70.5474,0.0000,36,4,1,4,8,0,6,20,14,83706
1026,M,White,Police Officer as Detective,40,16,98.4487,98.2759,97.0469,87.7566,33,0,2,0,86,1,34,7,119,94122
30228,M,Black,Police Officer,68,38,84.0584,82.6646,0.0000,88.1569,23,7,0,5,1,0,0,13,1,64926
8518,M,White,Police Officer,46,22,84.8802,85.1455,99.0555,79.9133,20,0,2,0,186,1,4,10,211,90024
15353,M,White,Police Officer,49,23,76.4510,77.6460,91.3834,0.0000,19,1,4,1,74,0,7,5,93,93354
22074,M,Hispanic,Sergeant of Police,47,21,85.3999,86.3763,78.5717,61.1521,19,0,17,0,25,0,3,5,76,104628
9705,M,White,Police Officer,65,34,91.8077,85.1455,67.6230,88.3297,45,3,3,2,19,0,14,18,30,96060
4007,M,Hispanic,Police Officer as Detective,47,21,94.5741,95.4256,79.0827,0.0000,30,0,5,0,26,0,4,14,53,97440
19948,M,Hispanic,Police Officer,66,34,85.9577,61.9992,77.6401,61.1521,33,0,4,0,40,0,1,27,65,95106
5430,M,White,Police Officer / Field Training Officer,51,26,83.3747,74.8804,79.8816,61.1521,25,1,7,1,35,0,15,14,54,98052
20114,M,White,Sergeant of Police,48,22,92.1216,87.5977,64.3547,98.0676,24,5,1,4,4,0,4,11,10,93708
4816,M,White,Sergeant of Police,54,22,97.5278,97.8772,84.7204,61.1521,42,0,4,0,42,0,8,22,69,104628
32306,M,Black,Sergeant of Police,58,34,87.4288,41.5139,40.2465,0.0000,35,0,1,0,3,1,1,25,15,111474
9429,M,Hispanic,Police Officer,50,27,98.0589,97.2095,77.2649,0.0000,57,2,3,2,30,0,8,36,45,93354
25677,M,White,Sergeant of Police,52,26,87.5817,77.6460,81.9193,79.9133,27,0,9,0,41,0,30,13,72,107988
23036,M,Hispanic,Police Officer,45,14,98.5900,98.0516,99.0361,96.1531,28,3,3,0,106,1,32,5,134,86142
31134,M,White,Sergeant of Police,52,28,93.1871,87.5224,63.0462,79.9133,40,1,5,1,11,0,13,23,23,111474
8525,M,White,Lieutenant of Police,54,30,77.7043,53.0197,58.5244,79.9133,24,1,4,1,9,0,1,12,31,125190
26618,M,White,Police Officer,56,26,77.1274,61.9992,65.7114,0.0000,19,1,1,1,12,0,0,16,23,90618
17171,M,Asian/Pacific,Police Officer as Detective,56,30,93.6036,87.5224,70.6407,0.0000,46,4,16,3,20,0,2,30,43,103932
13582,M,White,Police Officer,50,25,89.6106,92.8393,63.4117,0.0000,31,0,5,0,10,0,0,10,24,93354
5653,M,Black,Sergeant of Police,68,34,79.9046,41.2839,58.7337,99.6612,23,6,1,3,3,0,0,12,6,90348
2147,M,Black,Police Officer,55,27,86.2023,72.3141,74.8164,93.0935,27,6,0,6,25,0,4,11,33,93354
17583,M,Hispanic,Police Officer,57,27,86.5946,80.5752,67.8046,72.9006,25,1,2,1,9,0,1,18,17,83706
1266,M,Hispanic,Sergeant of Police,52,29,79.8174,57.7487,62.9783,79.9133,23,2,4,1,11,1,2,8,36,107988
11790,F,White,Police Officer as Detective,58,29,81.2770,29.7987,42.6400,0.0000,24,0,6,0,3,0,1,17,20,103932
1718,M,Black,Police Officer,56,25,95.1740,92.8393,71.1615,93.0935,41,9,3,9,17,1,4,9,28,93354
12595,M,Black,Police Officer,62,32,86.5631,75.3854,59.4201,95.3537,32,8,2,6,5,0,1,11,14,86130
26685,M,Black,Police Officer as Detective,54,29,78.3807,53.0197,29.8347,0.0000,22,0,1,0,1,0,0,20,14,103932
31337,M,White,Police Officer,48,21,94.7767,94.1100,89.2745,88.3297,30,0,5,0,54,1,19,12,106,90024
5326,M,Black,Police Officer,52,23,83.3403,61.9992,50.5191,93.0935,20,2,1,2,4,0,3,12,11,93354
1907,M,Black,Police Officer as Detective,66,35,74.0200,59.6382,67.1981,94.8376,20,3,0,1,4,1,1,11,12,82008
2803,M,Black,Police Officer,55,25,78.8545,79.7738,74.3474,61.1521,19,0,1,0,22,0,7,5,34,93354
17534,M,Black,Police Officer Assigned Evidence Technician,66,40,76.4805,44.8861,43.8949,0.0000,23,3,0,3,1,0,0,15,4,87888
11934,M,White,Sergeant of Police,66,35,69.3233,65.5234,66.9838,85.9069,19,2,5,0,15,0,1,9,32,109278
26150,M,White,Police Officer / Marine Officer,59,34,70.0443,0.0000,71.0155,0.0000,19,2,11,2,10,0,0,10,29,90540
30413,M,Black,Police Officer,62,29,81.4794,68.9018,67.1460,96.4603,23,4,0,4,5,0,0,10,11,82878
24255,M,Black,Police Officer,62,25,82.4424,77.6460,66.7853,61.1521,21,2,2,2,12,0,3,12,24,93354
32345,M,Black,Police Officer,41,18,95.7052,95.3807,94.3559,85.9328,28,2,1,2,76,0,13,7,99,90024
15344,M,White,Police Officer,60,29,98.0895,97.7427,80.8778,0.0000,64,2,1,2,44,1,13,36,73,95106
23896,M,Black,Police Officer,59,29,75.7480,57.7487,64.0424,0.0000,21,2,2,2,12,0,1,9,36,95106
26262,M,White,Sergeant of Police,66,39,76.6734,77.5953,53.0639,98.0946,22,1,3,1,9,0,1,8,18,99960
32069,M,White,Police Officer,42,18,90.5239,89.4459,98.8097,85.9926,20,1,3,1,141,0,11,6,177,90024
29741,M,Black,Sergeant of Police,53,27,92.4191,53.0197,56.3444,93.0935,36,4,16,3,7,1,1,25,44,107988
14526,M,White,Police Officer,42,18,89.2820,88.3097,99.3725,85.9926,19,1,3,1,171,3,21,2,199,90024
31489,M,White,Police Officer,71,38,82.6231,92.5433,0.0000,0.0000,22,1,2,1,2,0,1,7,4,64926
19705,M,White,Police Officer,51,29,88.3306,89.6236,0.0000,0.0000,22,3,0,3,1,0,0,13,1,65592
23870,M,White,Captain of Police,61,34,66.1075,24.1180,62.6096,61.1521,19,1,10,1,13,0,3,13,53,136170
7538,M,Black,Police Officer,42,18,95.7778,95.9936,87.5602,73.4652,27,1,4,1,40,1,9,3,64,87006
28838,M,White,Police Officer,42,18,89.2820,90.4525,92.4960,0.0000,19,0,8,0,61,0,5,7,91,90024
20481,M,White,Police Officer,43,17,91.6816,91.9673,91.2831,73.9835,21,0,2,0,53,1,11,3,74,87006
8287,M,White,Police Officer as Detective,61,34,94.1528,38.2542,0.0000,84.6065,49,2,2,2,0,0,0,28,12,99888
9105,M,Hispanic,Police Officer,50,25,91.9797,87.5224,88.9866,61.1521,32,1,2,0,67,0,10,14,94,93354
5075,M,White,Sergeant of Police,56,29,88.8846,69.1001,61.0150,93.0935,35,8,3,8,10,0,3,16,21,111474
1257,M,White,Police Officer,46,16,93.0305,93.9755,82.9576,0.0000,19,1,9,1,25,0,31,6,48,87006
30933,F,White,Police Officer,54,23,93.2788,94.1100,91.5645,88.3297,31,1,3,1,74,0,7,8,90,93354
10558,M,Hispanic,Police Officer as Detective,51,26,80.9178,83.7403,87.7058,61.1521,21,0,2,0,63,0,6,7,78,100980
20115,M,White,Police Officer,64,31,86.9054,69.1001,56.4188,0.0000,33,4,9,3,8,0,2,15,28,96060
16345,M,Black,Police Officer,58,34,81.8297,42.9586,52.4956,87.6897,27,8,1,8,6,0,1,13,12,82878
22934,M,White,Sergeant of Police,57,28,69.6076,29.7987,70.8316,93.0935,18,2,2,2,19,0,11,8,30,111474
32079,M,White,Police Officer,51,17,94.6162,95.2910,97.6000,0.0000,23,0,3,0,104,0,8,8,135,87006
4303,M,Hispanic,Police Officer,50,25,83.6384,83.7403,90.8691,0.0000,22,0,5,0,76,1,18,12,115,93354
10280,M,Hispanic,Police Officer as Detective,56,29,78.8201,61.9992,45.9682,61.1521,23,1,3,1,4,0,2,13,15,103932
23331,M,White,Police Officer,39,17,94.1538,92.7198,83.0967,92.9091,23,3,5,2,27,0,18,5,41,86142
836,M,Black,Police Officer as Detective,53,29,95.1970,85.1455,64.2527,61.1521,46,1,3,1,12,0,8,27,24,103932
31843,M,Black,Police Officer,51,21,86.6990,85.1455,71.5270,88.3297,20,1,3,1,15,0,5,6,30,90024
2878,M,Black,Police Officer,60,29,82.6717,65.6966,52.8415,61.1521,26,4,2,4,6,0,3,20,19,95106
25149,M,White,Police Officer,64,35,86.3485,71.7061,56.3804,91.7718,34,1,1,1,6,0,10,17,14,86130
23344,M,White,Sergeant of Police,43,16,93.9055,93.2181,96.7558,87.8214,21,1,5,2,82,0,11,3,102,101442
12598,M,Hispanic,Police Officer,62,35,73.2796,35.6089,43.2804,61.1521,23,3,3,3,4,0,3,16,18,96060
10546,F,Black,Police Officer,63,32,71.8200,47.6380,0.0000,0.0000,21,4,6,4,0,0,1,12,15,96060
6560,M,White,Police Officer,40,17,97.2250,97.4100,94.7463,0.0000,28,0,5,0,64,1,28,9,91,83616
29924,M,White,Sergeant of Police,56,29,70.8723,47.6380,75.7286,0.0000,18,0,6,0,29,0,9,13,52,106920
21710,M,White,Sergeant of Police,58,34,95.7931,87.5224,75.9679,79.9133,56,2,6,1,35,0,7,38,66,111474
17285,M,White,Police Officer,62,34,99.3439,97.7180,65.4527,71.5353,93,4,12,4,14,0,10,62,34,92316
9254,M,White,Police Officer as Detective,56,34,93.3667,72.3141,50.1827,0.0000,47,5,4,5,6,0,0,31,23,103932
24247,M,Black,Police Officer,64,29,81.5065,80.0523,62.3002,72.2444,24,2,1,2,8,0,2,15,18,83706
21260,M,White,Police Officer,52,26,99.0715,99.0383,79.6649,88.3297,68,1,6,1,35,0,7,34,64,93354
31827,M,Hispanic,Police Officer,51,22,90.6652,91.4192,84.6557,79.9133,25,1,1,1,44,1,3,3,77,90024
17750,M,White,Police Officer / Field Training Officer,51,25,91.5937,88.5838,79.6908,88.3297,32,0,2,0,33,2,15,23,51,98052
30794,M,Black,Police Officer,61,32,75.1217,79.8081,0.0000,0.0000,20,1,0,1,1,0,0,16,3,75816
13197,M,White,Police Officer,64,26,78.9385,77.6460,89.2098,0.0000,20,0,5,0,70,0,5,8,95,93354
4720,M,White,Sergeant of Police,51,26,88.3497,77.6460,72.8499,88.3297,28,1,4,1,20,0,5,9,32,107988
13777,M,Black,Sergeant of Police,53,24,97.1228,96.4820,76.8153,93.0935,45,1,2,1,26,0,8,30,43,107988
2323,M,Black,Police Officer,70,38,86.4976,79.8108,53.9750,73.9405,33,3,6,1,3,0,0,16,14,86130
26604,M,Black,Police Officer,58,34,68.0754,29.7987,69.2790,93.0935,19,5,2,5,20,0,7,9,33,95106
2824,M,Black,Police Officer,52,29,76.8828,35.6089,66.4909,79.9133,22,4,3,4,14,0,1,10,24,96060
7242,M,White,Sergeant of Police,51,23,93.7985,95.4256,92.6157,0.0000,32,0,1,0,80,0,2,14,95,104628
20884,M,White,Sergeant of Police,62,35,86.7487,63.5390,28.3958,69.9671,34,2,2,2,1,0,5,24,7,111474
27873,M,White,Police Officer,61,35,88.4716,84.8185,58.3449,0.0000,36,0,3,0,8,0,1,22,25,92316
6792,M,White,Deputy Chief,61,34,89.9736,94.1100,72.9502,79.9133,39,0,11,0,27,2,4,10,63,170112
12176,M,White,Sergeant of Police,66,39,97.8619,85.9396,75.7087,76.8944,65,4,3,3,17,0,0,32,27,99960
25144,M,White,Sergeant of Police,62,31,92.7210,95.7794,84.3905,0.0000,43,1,4,1,59,0,2,17,78,111474
10560,M,White,Police Officer,63,32,93.1278,91.7582,80.2855,86.2566,43,3,3,3,29,0,1,18,45,83706
9697,M,Hispanic,Police Officer,42,18,98.8117,98.5250,97.8006,91.9673,43,2,2,1,116,1,36,15,132,90024
8342,M,White,Police Officer,51,26,86.8557,87.5224,67.9464,0.0000,28,4,4,4,14,0,3,6,28,93354
3842,M,Hispanic,Police Officer,66,37,76.7711,41.2649,75.1656,0.0000,23,1,1,1,19,0,4,15,27,86130
17484,M,White,Police Officer,53,29,72.4963,53.0197,71.2327,0.0000,19,0,3,0,20,0,5,13,31,96060
3618,M,White,Sergeant of Police,51,29,94.3777,84.2925,86.0431,97.9039,42,8,8,8,49,0,0,21,85,99756
17132,M,Black,Police Officer,55,28,81.3381,83.7403,67.6941,79.9133,24,1,1,1,15,0,0,9,27,96060
4836,M,Black,Police Officer,66,38,83.4182,69.3408,41.0719,76.0028,28,3,2,2,3,0,2,18,8,85278
32240,F,White,Police Officer,38,14,95.9000,95.9338,97.8264,78.0945,21,0,2,0,85,0,13,6,105,87006
30173,M,Black,Police Officer as Detective,65,35,69.1291,46.7951,57.6717,72.4023,19,2,1,2,5,0,1,13,15,93192
7708,M,Black,Police Officer,64,34,87.0382,26.4270,41.0082,73.5892,33,6,11,6,1,0,0,16,15,86130
29299,M,Hispanic,Police Officer,54,26,94.0812,92.1417,89.6723,61.1521,38,0,4,1,74,2,1,22,93,93354
5360,M,White,Police Officer,43,19,99.0333,98.9336,93.5861,84.9661,47,2,3,2,74,0,13,14,106,90024
1909,M,White,Lieutenant of Police,55,33,77.7655,35.6089,67.3287,0.0000,25,1,1,1,18,0,1,14,39,125190
31911,M,White,Sergeant of Police,43,20,87.3601,85.7584,65.6532,90.2731,20,1,3,1,9,0,5,5,36,104628
2399,M,White,Police Officer as Detective,56,30,87.1308,61.9992,71.3038,0.0000,32,1,4,1,21,0,0,21,47,103932
27158,M,Black,Police Officer,67,33,70.5132,26.3305,57.0761,0.0000,20,2,1,2,8,0,0,17,21,93240
32329,M,Black,Police Officer,45,20,92.9770,93.2729,84.5360,71.2129,25,0,2,0,36,1,1,1,54,90024
24636,M,White,Police Officer,68,20,95.5168,94.1459,81.1913,93.8919,25,1,3,1,13,0,7,9,19,77238
32052,M,White,Police Officer,50,22,99.1364,98.3456,94.4205,93.0935,60,4,5,4,93,0,26,31,116,90024
13861,M,White,Police Officer as Detective,64,35,73.4019,32.2454,28.0492,69.8276,22,2,1,2,1,0,0,17,10,100884
32375,M,White,Sergeant of Police,41,19,96.5649,96.0185,94.0874,91.6185,31,1,3,1,76,1,32,12,108,104628
15032,M,White,Police Officer,61,24,85.8546,90.4873,93.3981,0.0000,23,0,4,0,84,1,9,12,106,89130
21118,M,White,Police Officer,56,26,98.2423,98.0616,82.9511,0.0000,57,0,1,0,45,0,2,31,66,93354
26165,M,White,Police Officer,49,23,87.2684,89.5804,92.6157,0.0000,24,0,5,0,81,0,6,7,111,90024
12213,M,White,Police Officer as Detective,51,23,92.5414,87.5224,77.8730,61.1521,30,0,4,0,27,0,1,17,57,100980
26587,M,White,Police Officer,70,47,78.3361,82.3966,0.0000,0.0000,19,1,3,0,9,1,0,7,14,70278
18950,M,White,Police Officer as Detective,69,43,79.3307,53.8898,0.0000,0.0000,21,1,0,1,0,0,0,15,1,84402
13256,F,White,Police Officer,44,15,94.5550,93.8210,87.6993,90.6069,24,2,5,2,32,0,11,7,57,87006
3955,M,Hispanic,Police Officer,45,15,95.4912,95.5950,91.4060,76.2557,22,0,2,1,47,0,7,6,62,87006
6097,M,White,Police Officer,40,17,91.0053,91.1003,88.4271,74.1030,19,0,3,0,41,2,58,11,56,87006
30834,M,Black,Police Officer,48,18,97.8258,97.1597,74.0725,94.9920,37,3,6,3,15,0,11,10,29,90024
11463,M,Black,Police Officer,72,40,92.5637,90.5661,68.3085,96.9558,41,9,1,10,11,0,0,21,18,83604
14917,M,White,Police Officer,66,29,77.9113,69.0373,45.7921,75.5908,20,1,4,1,9,1,1,11,17,82878
19313,M,White,Police Officer,56,25,91.3721,90.4873,80.9910,61.1521,32,2,2,1,37,0,7,21,52,93354
13923,M,White,Police Officer as Detective,65,38,77.9640,76.8244,0.0000,0.0000,19,0,1,0,0,0,0,11,1,80400
12391,M,White,Police Officer,51,26,89.3470,89.5804,74.0046,61.1521,32,3,5,3,22,0,10,14,34,93354
2439,M,White,Police Officer,52,27,78.0253,61.9992,84.2287,93.0935,20,4,7,3,50,1,9,9,69,93354
28049,M,White,Police Officer,44,20,89.2324,90.4375,81.8158,0.0000,22,0,1,0,30,0,11,1,44,90024
23252,M,White,Police Officer,47,22,85.2814,86.3763,78.3776,79.9133,20,1,6,1,27,0,5,6,45,90024
6433,F,White,Police Forensic Investigator I,66,34,76.4014,35.6089,34.9872,61.1521,24,3,5,3,3,0,0,18,16,113706
22189,M,White,Sergeant of Police,56,29,79.3643,77.9622,44.6070,96.2973,21,5,0,3,1,0,1,8,7,99756
23761,M,Hispanic,Police Officer as Detective,62,33,93.6991,69.1001,58.9449,0.0000,48,1,9,1,10,0,0,30,47,103932
27423,F,Black,Sergeant of Police,64,28,81.2235,83.7403,50.8329,88.3297,23,5,1,7,5,0,0,7,15,107988
