gender,race,allegation_count,sustained_count,honorable_mention_count,unsustained_count,discipline_count,civilian_compliment_count,trr_count,major_award_count,current_salary
M,White,0,0,0,0,0,1,0,0,
M,White,0,0,2,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,12,0,0,0,0,1,
M,Hispanic,0,0,0,0,0,0,0,0,
F,Unknown,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,2,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,2,0,0,0,0,0,42258
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,10,0,0,1,2,0,80016
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,3,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,18,0,0,1,1,0,87006
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Black,0,0,4,0,0,4,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,5,0,0,6,0,0,
M,Black,0,0,8,0,0,0,0,0,
M,White,0,0,5,0,0,0,0,0,72510
M,White,0,0,0,0,0,0,0,0,46206
M,Hispanic,0,0,4,0,0,0,2,0,76266
M,White,0,0,5,0,0,2,0,0,
M,White,0,0,22,0,0,1,1,0,91080
M,White,0,0,0,0,0,4,0,0,
F,White,0,0,0,0,0,0,0,0,43104
M,Black,0,0,1,0,0,0,0,0,
F,White,0,0,2,0,0,0,0,0,43104
M,Black,0,0,3,0,0,0,0,0,
M,Unknown,0,0,0,0,0,0,0,0,48078
M,White,0,0,8,0,0,0,0,0,
M,White,0,0,7,0,0,0,0,0,72510
M,White,0,0,7,0,0,0,0,0,76266
M,White,0,0,0,0,0,4,0,0,
M,White,0,0,0,0,0,4,0,0,
M,White,0,0,3,0,0,0,0,0,
M,White,0,0,3,0,0,1,0,0,82098
M,White,0,0,0,0,0,4,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,3,0,0,2,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Black,0,0,3,0,0,2,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
F,White,0,0,4,0,0,0,0,0,42258
M,White,0,0,0,0,0,4,0,0,
M,Unknown,0,0,0,0,0,0,0,0,86142
F,Hispanic,0,0,0,0,0,0,0,0,68616
M,White,0,0,4,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,5,0,0,0,0,0,
F,Black,0,0,1,0,0,2,0,0,72510
M,White,0,0,4,0,0,4,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,3,0,0,0,0,0,72510
M,White,0,0,3,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,80736
M,White,0,0,10,0,0,0,0,0,
F,White,0,0,5,0,0,10,0,0,87006
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,Black,0,0,0,0,0,0,0,0,48078
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,1,0,0,0,0,0,95106
M,Black,0,0,2,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,4,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,3,0,0,0,0,0,73116
F,Black,0,0,2,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,4,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
F,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Hispanic,0,0,2,0,0,1,0,0,72510
F,White,0,0,0,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,3,0,0,2,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,1,0,0,7,0,0,
M,White,0,0,0,0,0,0,0,0,48078
F,White,0,0,0,0,0,0,0,0,67326
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,9,0,0,3,0,1,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,68616
M,Asian/Pacific,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,4,0,0,0,0,0,62742
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,2,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,0,0,0,4,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,4,0,0,0,0,0,72510
M,White,0,0,10,0,0,0,0,0,
M,Hispanic,0,0,5,0,0,0,0,0,80016
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,3,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,72510
F,White,0,0,0,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,
M,Native American/Alaskan Native,0,0,6,0,0,1,0,0,42258
M,White,0,0,6,0,0,1,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
F,White,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,6,0,0,1,2,0,80016
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,2,0,0,1,0,0,72510
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,43104
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,9,0,0,0,0,0,72510
M,White,0,0,4,0,0,4,0,0,
M,White,0,0,1,0,0,1,0,0,
F,Unknown,0,0,0,0,0,0,0,0,48078
M,Black,0,0,3,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,3,0,0,106068
M,White,0,0,3,0,0,0,0,0,
M,Asian/Pacific,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,Hispanic,0,0,10,0,0,0,0,0,
M,White,0,0,4,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,72510
M,White,0,0,8,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,10,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,8,0,0,0,0,0,
F,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,0,0,0,0,0,0,
F,White,0,0,2,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,3,0,0,2,0,0,72510
M,White,0,0,0,0,0,0,0,0,68616
M,White,0,0,0,0,0,0,0,0,48078
M,Black,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,43104
M,White,0,0,2,0,0,2,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,6,0,0,
M,Hispanic,0,0,6,0,0,0,1,0,76266
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,4,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,46206
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,1,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,151896
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,10,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Black,0,0,4,0,0,4,0,0,
M,White,0,0,12,0,0,0,0,1,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,9,0,0,3,0,0,
M,White,0,0,0,0,0,1,0,0,68616
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,3,0,0,2,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,
M,White,0,0,23,0,0,1,4,0,80016
M,Black,0,0,6,0,0,1,0,0,
F,White,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,6,0,0,1,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Black,0,0,4,0,0,0,0,0,72510
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,4,0,0,0,0,0,72510
M,White,0,0,10,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,20,0,0,1,3,0,84054
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,1,0,0,185004
M,White,0,0,2,0,0,0,0,0,
F,White,0,0,2,0,0,0,0,0,
M,Black,0,0,8,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,2,0,0,
M,White,0,0,0,0,0,0,0,0,72510
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,2,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,Unknown,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,1,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,Black,0,0,4,0,0,4,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,4,0,0,1,0,0,72510
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,1,
M,Black,0,0,1,0,0,0,0,0,
M,White,0,0,5,0,0,1,0,0,100980
M,White,0,0,2,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,48078
F,White,0,0,2,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,2,0,0,
M,White,0,0,12,0,0,0,0,1,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,3,0,0,2,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,0,0,0,0,0,0,
M,Asian/Pacific,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,Asian/Pacific,0,0,0,0,0,0,0,0,48078
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,2,0,0,0,0,0,
M,White,0,0,3,0,0,2,0,0,
M,White,0,0,23,0,0,9,1,0,93354
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,3,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,1,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,12,0,0,0,0,1,
F,White,0,0,0,0,0,0,0,0,
M,Black,0,0,4,0,0,4,0,0,
M,White,0,0,9,0,0,3,0,1,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,68616
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,2,0,0,1,0,0,72510
M,White,0,0,0,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,48078
M,Black,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,0,0,0,0,0,0,69264
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,3,0,0,2,0,0,
M,White,0,0,9,0,0,0,0,1,68616
M,White,0,0,5,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,6,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,72810
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,43104
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,6,0,0,0,0,0,72510
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
F,Unknown,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,4,0,0,0,0,0,68616
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,1,0,0,7,0,0,
M,White,0,0,5,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,6,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,10,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,2,0,0,0,0,0,68616
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,72510
M,White,0,0,3,0,0,0,0,0,80016
M,White,0,0,16,0,0,3,0,0,80016
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,9,0,0,3,0,1,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,6,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,9,0,0,3,0,0,
M,White,0,0,2,0,0,2,0,0,76266
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,3,0,0,0,0,0,
M,White,0,0,5,0,0,2,0,0,
M,Black,0,0,4,0,0,0,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,68616
M,Black,0,0,4,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,9,0,0,3,0,0,
M,White,0,0,0,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,White,0,0,2,0,0,0,0,0,
M,Hispanic,0,0,13,0,0,0,0,0,80016
M,White,0,0,4,0,0,4,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,12,0,0,1,2,0,101442
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,8,0,0,3,0,1,
M,White,0,0,2,0,0,0,0,0,69264
M,Black,0,0,8,0,0,0,0,0,
M,White,0,0,5,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,White,0,0,3,0,0,1,0,0,117894
M,Unknown,0,0,0,0,0,0,0,0,
F,White,0,0,1,0,0,0,0,0,72510
M,Black,0,0,6,0,0,1,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,4,0,0,0,0,0,72510
F,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,9,0,0,2,0,0,75372
F,Black,0,0,2,0,0,0,0,0,
M,Black,0,0,0,0,0,4,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,4,0,0,
M,Hispanic,0,0,1,0,0,0,0,0,48078
F,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,14,0,0,1,4,0,87006
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,4,0,0,0,0,1,48078
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,5,0,0,6,0,0,
M,White,0,0,5,0,0,2,0,0,
M,White,0,0,5,0,0,2,0,0,
M,White,0,0,12,0,0,0,0,1,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,3,0,0,2,0,0,
M,White,0,0,0,0,0,0,0,0,55746
M,Hispanic,0,0,12,0,0,2,1,0,80016
M,White,0,0,0,0,0,0,0,0,87354
M,White,0,0,4,0,0,4,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,1,
M,Asian/Pacific,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,White,0,0,0,0,0,1,0,0,82008
M,White,0,0,8,0,0,0,0,0,
M,Hispanic,0,0,1,0,0,1,0,0,68616
F,White,0,0,1,0,0,1,0,0,96060
F,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,10,0,0,0,0,0,
M,White,0,0,3,0,0,2,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,4,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,4,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,2,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,11,0,0,0,3,0,80016
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,9,0,0,3,0,1,
M,White,0,0,2,0,0,1,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,12,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,1,
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,0,0,0,0,0,1,46632
M,White,0,0,1,0,0,0,0,0,77238
M,Black,0,0,3,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,12,0,0,0,0,1,
M,Hispanic,0,0,1,0,0,2,0,0,68616
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,0,0,0,0,0,0,48078
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,1,
M,White,0,0,4,0,0,4,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,
M,Black,0,0,2,0,0,1,0,0,68616
M,Black,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,
F,Black,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,2,0,0,0,0,0,68616
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,4,0,0,2,0,0,72510
F,Black,0,0,2,0,0,0,0,0,
M,White,0,0,8,0,0,0,0,1,80016
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,3,0,0,2,0,0,
F,Black,0,0,11,0,0,5,1,0,87006
M,White,0,0,0,0,0,0,0,1,
F,White,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,48078
F,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,5,0,0,2,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,1,0,0,0,0,0,68616
M,White,0,0,5,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Unknown,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,2,0,0,
M,White,0,0,9,0,0,3,0,0,
M,White,0,0,5,0,0,6,0,0,
M,White,0,0,16,0,0,0,1,0,80016
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,Hispanic,0,0,1,0,0,0,0,0,48078
M,White,0,0,6,0,0,1,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
F,Black,0,0,6,0,0,1,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,40830
F,Black,0,0,0,0,0,0,0,1,99978
F,White,0,0,0,0,0,0,0,0,68616
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,7,0,0,0,0,0,80016
F,Black,0,0,3,0,0,0,1,0,84054
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,5,0,0,6,0,0,
F,Hispanic,0,0,2,0,0,0,0,0,43104
M,White,0,0,5,0,0,6,0,0,
M,White,0,0,4,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,4,0,0,
M,White,0,0,1,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,2,0,0,0,0,0,
M,Hispanic,0,0,11,0,0,0,0,0,72510
M,Hispanic,0,0,5,0,0,0,0,0,76266
M,Black,0,0,2,0,0,0,0,0,
M,Hispanic,0,0,1,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,Black,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,1,0,0,
M,Hispanic,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,3,0,0,2,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,68616
M,Unknown,0,0,0,0,0,0,0,0,48078
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,15,0,0,1,1,0,76266
F,White,0,0,0,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,1,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
F,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,4,0,0,
M,White,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,
M,Hispanic,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,Unknown,0,0,0,0,0,0,0,0,
M,Black,0,0,3,0,0,2,0,0,
M,White,0,0,0,0,0,1,0,0,
M,White,0,0,2,0,0,1,0,0,
F,White,0,0,2,0,0,0,0,0,
M,White,0,0,2,0,0,2,0,0,
M,Black,0,0,0,0,0,0,0,0,
F,Hispanic,0,0,0,0,0,0,0,0,
M,Black,0,0,0,0,0,0,0,0,48078
M,White,0,0,9,0,0,3,0,0,
F,White,0,0,0,0,0,0,0,0,69264
M,White,0,0,5,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,
"",Unknown,0,0,0,0,0,0,0,0,
M,White,0,0,0,0,0,0,0,0,48078
M,Hispanic,0,0,0,0,0,0,0,0,
M,Black,0,0,10,0,0,0,0,0,
M,White,0,0,9,0,0,4,0,0,
M,White,0,0,0,0,0,0,0,0,
M,White,0,0,2,0,0,1,0,0,
M,White,0,0,0,0,0,0,0,0,
