,officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity,compound,neg,neu,pos
568,799,1.6,6.6,35.6,1,46.1006,0.0,3,4.454,13.42,,,,
569,800,2.275862068965517,5.0,37.0,1,92.805,0.034482758620689655,2,10.087931034482759,17.67,,,,
570,801,7.0,4.5,33.5,1,49.2013,0.0,3,8.8725,16.59,,,,
571,805,2.0,6.153846153846153,37.153846153846146,1,77.0051,0.07692307692307693,2,9.288461538461538,16.59,,,,
572,806,2.0,6.857142857142858,30.857142857142854,1,57.5637,0.0,2,7.958571428571427,16.59,,,,
573,808,2.444444444444444,8.222222222222221,50.22222222222222,1,62.0458,0.0,3,7.5475,16.59,,,,
574,809,3.375,5.375,31.375,0,71.5678,0.0,2,7.23125,13.42,,,,
575,810,3.0,10.0,37.0,1,16.973,0.0,3,8.22,8.22,,,,
578,817,1.8,20.4,55.4,0,28.6562,0.0,3,11.504000000000001,20.52,,,,
580,819,3.5,6.6,32.6,0,75.4843,0.1,2,6.1,16.59,,,,
581,820,4.0,4.714285714285714,40.714285714285715,0,63.4634,0.0,2,8.875714285714285,16.59,,,,
583,823,2.6153846153846154,6.9230769230769225,32.92307692307692,1,80.6465,0.0,2,12.622307692307693,16.59,,,,
584,824,4.5,1.5,34.5,1,65.2096,0.0,3,0.77,0.77,,,,
586,826,6.0,4.333333333333333,29.33333333333333,0,67.3379,0.0,3,8.011666666666665,14.73,,,,
587,827,3.5714285714285716,6.571428571428571,36.57142857142857,1,63.7882,0.0,2,8.568571428571428,42.38,,,,
589,829,3.0,22.5,48.5,1,35.3092,0.0,3,13.095,16.59,,,,
590,831,2.0,12.5,37.5,1,17.8117,0.0,3,16.59,16.59,,,,
592,834,2.0,2.0,32.0,1,29.2652,0.0,3,7.75,14.73,,,,
595,838,1.0,10.5,49.5,1,76.4569,0.5,3,8.34,9.6,,,,
597,840,2.5714285714285716,8.0,50.0,1,52.7072,0.0,2,5.744285714285714,11.37,,,,
602,846,1.0,27.33333333333333,49.33333333333334,1,75.7586,0.0,3,7.013333333333333,7.66,,,,
603,847,4.75,3.0,28.0,1,66.0014,0.0,2,12.85,20.52,,,,
604,848,2.6,25.6,46.6,1,67.2517,0.0,2,14.032,17.67,,,,
611,858,2.375,2.875,25.875,1,98.695,0.0,1,11.785625,16.59,,,,
614,863,6.8,9.2,40.2,1,36.5748,0.0,2,10.857999999999999,16.59,,,,
616,865,1.0,24.0,59.0,1,35.4966,0.0,3,5.89,5.89,,,,
619,869,1.5,1.5,27.5,1,60.1085,0.0,3,10.645,20.52,,,,
621,871,3.391304347826087,4.956521739130435,29.956521739130434,1,89.8896,0.04347826086956521,2,11.02,18.81,,,,
622,872,2.3,8.2,34.2,1,56.7728,0.0,2,9.913,16.59,,,,
623,874,3.4,3.6,29.6,1,77.0395,0.0,2,10.492,16.59,,,,
625,876,2.2,4.6,27.6,1,51.5571,0.0,2,8.184,14.73,,,,
626,877,2.6,4.8,35.8,0,57.6131,0.0,3,5.04,16.59,,,,
627,878,2.0,3.0,31.0,1,48.4047,0.0,3,6.3,6.3,,,,
628,879,2.0,7.7142857142857135,31.714285714285715,1,52.4244,0.0,3,5.9957142857142856,13.42,,,,
629,880,3.5,5.25,39.25,0,72.5727,0.0,2,8.4975,16.59,,,,
630,881,2.875,9.875,37.875,1,40.4111,0.0,2,10.765,16.59,,,,
631,882,2.625,8.1875,37.1875,0,77.6699,0.0625,2,8.71,16.59,,,,
632,883,2.8571428571428568,5.142857142857143,30.142857142857146,1,72.8669,0.0,2,10.187142857142856,16.59,,,,
633,884,6.0,4.0,29.0,1,61.8547,0.0,3,11.0775,18.81,,,,
636,887,2.473684210526316,7.2105263157894735,31.210526315789476,1,87.9523,0.10526315789473684,2,10.833684210526316,42.38,,,,
639,890,2.8974358974358974,11.384615384615385,38.384615384615394,1,94.9295,0.025641025641025637,2,8.644871794871795,16.59,,,,
640,893,1.0,27.0,58.0,1,31.8733,1.0,3,0.77,0.77,,,,
641,894,3.5,23.0,49.0,1,27.7919,0.0,3,9.22,17.67,,,,
642,896,2.0,5.2,33.2,1,58.9928,0.0,3,4.73,11.37,,,,
645,900,1.0,5.0,37.0,1,30.6331,0.0,3,3.49,3.49,,,,
646,901,5.166666666666666,8.5,42.5,0,38.898,0.16666666666666666,3,4.94,14.73,,,,
649,906,4.0,2.8571428571428568,29.857142857142854,1,91.5746,0.0,3,7.0771428571428565,9.6,,,,
650,907,2.75,6.25,30.25,1,62.6571,0.0,2,7.73875,9.6,,,,
655,913,2.666666666666667,5.5,40.5,1,47.2584,0.0,3,6.6483333333333325,13.42,,,,
657,916,1.25,3.5,26.5,0,42.4974,0.0,3,10.0925,16.59,,,,
658,918,4.0,2.0,24.0,1,0.0,0.0,3,5.04,5.04,,,,
659,920,3.0,6.5,29.5,1,35.8947,0.0,2,11.49,13.42,,,,
661,922,3.0,25.5,46.5,1,37.2346,0.0,3,3.535,6.3,,,,
666,927,29.16666666666666,2.833333333333333,36.833333333333336,1,80.5746,0.16666666666666666,2,8.04,16.59,,,,
669,930,1.8823529411764703,4.764705882352942,34.76470588235294,1,78.1323,0.0,2,6.845294117647058,16.59,,,,
670,931,2.0,25.0,52.0,1,64.2599,0.0,3,17.67,17.67,,,,
671,932,5.25,5.375,29.375,0,76.2371,0.0,3,8.385,16.59,,,,
672,933,2.3877551020408165,4.6938775510204085,27.693877551020414,1,98.804,0.12244897959183673,2,11.557551020408162,17.67,,,,
674,942,5.0,5.75,29.75,1,35.9711,0.0,3,2.1525,6.3,,,,
675,943,3.863636363636364,7.454545454545454,31.45454545454545,1,92.3197,0.0,1,10.43,16.59,,,,
677,947,1.4,16.0,38.0,1,90.2801,0.8,2,9.63,17.67,,,,
678,948,2.0,1.0,28.0,1,16.7284,0.0,3,6.3,6.3,,,,
680,950,18.0,34.0,55.0,1,23.3242,0.0,3,7.145,8.22,,,,
687,960,1.6666666666666667,7.666666666666668,45.66666666666666,1,24.1756,0.0,3,2.6133333333333333,6.3,,,,
688,961,2.0,6.8,32.8,1,59.394,0.0,2,8.714,16.59,,,,
689,964,1.8333333333333333,16.0,41.0,0,43.20399999999999,0.16666666666666666,3,5.605,7.66,,,,
691,966,2.583333333333333,4.25,40.25,1,86.3551,0.0,2,7.5375,16.59,,,,
694,970,2.0,24.0,53.0,0,17.9666,0.0,3,7.11,7.11,,,,
695,971,1.7142857142857144,4.142857142857143,31.142857142857146,1,64.7969,0.14285714285714285,3,9.777142857142856,16.59,,,,
696,972,2.5,5.5,28.5,1,34.0186,0.0,2,11.1825,16.59,,,,
699,975,2.0,4.0,34.0,1,43.1011,0.0,3,19.426666666666662,42.38,,,,
707,984,2.055555555555556,5.111111111111111,35.111111111111114,1,93.4699,0.2777777777777778,2,8.99388888888889,23.21,,,,
709,986,2.7692307692307687,5.846153846153847,43.846153846153854,1,70.773,0.0,3,5.732307692307692,16.59,,,,
710,987,4.5,4.5,38.5,1,42.7305,0.0,3,2.355,7.11,,,,
711,989,2.0,4.0,33.0,1,0.0,0.0,3,0.77,0.77,,,,
713,994,3.4838709677419355,7.096774193548387,29.096774193548388,1,96.5649,0.03225806451612903,2,11.427741935483873,16.59,,,,
714,996,1.0,4.0,40.0,0,16.6635,1.0,3,20.52,20.52,,,,
716,999,2.0,2.5,29.5,1,59.7684,0.0,3,0.77,0.77,,,,
717,1000,3.5,2.0,31.0,1,64.304,0.0,3,9.6,9.6,,,,
722,1007,3.6,7.933333333333334,32.93333333333333,1,76.5313,0.06666666666666667,2,11.170666666666666,17.67,,,,
723,1008,2.0,1.6666666666666667,25.66666666666667,0,45.7682,0.0,3,7.915,11.37,,,,
726,1013,2.2608695652173916,7.217391304347826,36.21739130434783,1,89.2094,0.0,2,11.469565217391304,17.67,,,,
727,1014,5.5,3.75,27.75,1,46.7999,0.0,3,7.0375,9.6,,,,
728,1016,1.3333333333333333,5.2,52.2,1,89.43,0.0,3,8.579333333333333,14.73,,,,
730,1018,2.28,3.76,30.76,1,95.2008,0.04,2,10.7188,16.59,,,,
732,1021,3.8,5.0,28.0,1,51.7749,0.0,2,10.706,16.59,,,,
734,1026,3.6666666666666665,6.8181818181818175,30.818181818181817,1,98.4487,0.0,2,10.171875,20.52,,,,
737,1031,1.3333333333333333,8.666666666666666,37.66666666666666,1,24.9971,0.3333333333333333,3,6.786666666666666,13.42,,,,
740,1034,1.0,27.0,56.0,1,30.0582,0.0,3,6.3,6.3,,,,
742,1036,2.333333333333333,8.888888888888891,36.888888888888886,1,57.7242,0.0,1,5.9833333333333325,16.59,,,,
746,1041,3.0,2.0,32.0,1,0.0,0.0,3,0.77,0.77,,,,
747,1042,1.0,23.88888888888889,57.88888888888889,1,59.2251,0.0,3,9.474444444444444,16.59,,,,
749,1044,2.0714285714285716,6.2857142857142865,39.285714285714285,1,74.1966,0.0,2,7.677857142857144,16.59,,,,
753,1049,2.25,6.083333333333332,32.083333333333336,1,66.4896,0.25,2,10.0475,17.67,,,,
754,1051,2.666666666666667,3.8333333333333335,27.83333333333333,0,65.6215,0.0,3,3.0683333333333334,8.22,,,,
755,1052,1.6,4.8,42.8,1,52.2945,0.0,3,6.146,16.59,,,,
756,1053,1.3333333333333333,3.333333333333333,33.333333333333336,1,72.9815,0.0,3,11.772222222222222,16.59,,,,
759,1057,3.9615384615384617,5.961538461538463,40.96153846153846,1,92.6866,0.0,2,11.439230769230768,16.59,,,,
762,1061,3.0,4.0,31.0,1,0.0,0.0,3,13.98,16.59,,,,
766,1066,1.8,4.8,27.8,1,58.0834,0.0,3,12.99,42.38,,,,
767,1067,1.0,18.0,40.0,1,45.7776,1.0,3,7.28,13.42,,,,
768,1070,2.333333333333333,3.6666666666666665,38.66666666666666,0,40.1398,0.6666666666666666,3,3.066666666666667,7.66,,,,
771,1075,3.142857142857143,7.523809523809524,31.523809523809533,1,87.5396,0.0,2,10.714285714285714,17.67,,,,
772,1078,20.0,27.0,47.0,1,26.4151,0.0,3,6.07,6.07,,,,
774,1080,3.0,29.2,55.2,1,32.9486,0.0,3,10.63,16.59,,,,
778,1087,2.0,4.0,39.0,0,20.8895,0.0,3,9.6,9.6,,,,
779,1089,1.0,7.0,48.0,1,92.5344,0.0,3,4.42,4.42,,,,
781,1091,1.7391304347826089,6.8478260869565215,34.84782608695652,1,97.7876,0.06521739130434784,2,11.400434782608697,16.59,,,,
783,1093,5.0,2.0,27.0,0,31.6037,0.0,3,7.66,7.66,,,,
790,1100,1.6666666666666667,6.0,34.0,1,22.0932,0.0,3,6.196666666666666,9.6,,,,
791,1101,6.75,20.25,43.25,1,28.6025,0.0,3,13.3925,17.67,,,,
793,1103,5.0,4.0,34.0,0,17.9422,0.0,3,16.59,16.59,,,,
794,1105,5.25,24.0,51.0,1,60.7366,0.0,3,10.375,16.59,,,,
795,1107,4.0,5.5,32.5,1,34.6567,0.0,3,5.165,9.56,,,,
797,1111,5.0,12.142857142857142,51.14285714285714,1,69.6664,0.07142857142857144,2,9.141428571428573,17.67,,,,
800,1114,2.5454545454545454,5.727272727272728,33.72727272727273,1,73.5623,0.0,2,8.585454545454546,14.73,,,,
801,1115,1.0,17.5,52.5,1,26.1239,0.5,3,2.13,3.49,,,,
803,1117,5.5,25.0,45.0,1,26.1052,0.0,3,17.13,17.67,,,,
806,1123,1.0,1.0,31.0,1,71.8045,1.0,3,8.22,8.22,,,,
808,1126,2.5,5.0,36.0,1,36.2768,0.0,2,4.36,9.6,,,,
810,1128,2.25,6.125,31.125,1,74.2654,0.0,2,7.887142857142858,16.59,,,,
811,1129,1.5,6.5,33.5,0,27.7024,0.0,3,7.28,13.42,,,,
812,1130,2.2857142857142856,2.4285714285714284,32.42857142857143,1,73.7381,0.0,2,5.821428571428571,14.73,,,,
814,1133,1.0,20.0,42.0,1,89.5724,0.3333333333333333,3,6.625,8.22,,,,
816,1136,4.222222222222222,2.7777777777777777,29.777777777777782,1,92.1936,0.11111111111111112,2,11.36625,20.52,,,,
817,1139,2.666666666666667,2.0,31.0,1,67.2978,0.0,3,11.373333333333331,16.59,,,,
818,1141,2.0526315789473686,9.157894736842103,33.1578947368421,1,87.318,0.10526315789473684,2,9.344444444444445,17.67,,,,
819,1144,8.0,3.0,31.0,1,0.0,0.0,3,14.73,14.73,,,,
821,1146,5.352941176470588,6.794117647058822,30.794117647058826,1,97.9519,0.0,1,10.956969696969695,18.81,,,,
822,1147,1.8333333333333333,13.666666666666664,41.66666666666666,1,32.4711,0.0,3,7.575,16.59,,,,
823,1148,2.3478260869565215,7.826086956521738,32.82608695652174,1,93.6724,0.0,2,11.28217391304348,16.59,,,,
825,1151,1.0,1.5,31.5,1,67.059,0.0,3,7.95,9.6,,,,
826,1152,2.0,2.6666666666666665,31.66666666666667,1,58.261,0.6666666666666666,3,12.933333333333332,16.59,,,,
828,1156,2.5,7.5,36.5,1,22.3377,0.0,3,8.355,9.6,,,,
833,1163,4.0,0.0,36.0,0,79.4404,0.0,3,9.6,9.6,,,,
848,1186,1.5,7.0,33.0,0,46.4147,0.0,3,6.3,6.3,,,,
850,1189,2.375,3.8125,38.8125,1,92.2892,0.0,2,7.26375,16.59,,,,
853,1193,2.928571428571429,8.928571428571429,31.92857142857143,1,74.2883,0.0,2,9.037692307692307,16.59,,,,
854,1194,2.0,2.0,25.0,1,0.0,0.0,2,0.77,0.77,,,,
856,1199,2.0,2.0,24.0,1,0.0,0.0,3,0.77,0.77,,,,
857,1201,4.0,2.0,35.0,1,66.0502,0.0,2,9.56,9.56,,,,
861,1208,2.0,33.0,59.0,1,51.4095,0.0,2,9.2775,16.59,,,,
864,1214,2.0,2.0,34.0,1,63.8455,0.0,3,0.77,0.77,,,,
871,1224,3.8571428571428568,8.0,42.0,1,54.4458,0.0,3,6.456666666666666,15.0,,,,
872,1225,2.75,2.0,38.0,1,88.0211,0.0,3,6.7625,13.42,,,,
873,1227,5.5,6.0,29.0,1,31.0726,0.0,3,11.695,16.59,,,,
875,1231,1.8333333333333333,4.833333333333333,27.83333333333333,1,61.0408,0.0,2,10.98,16.59,,,,
879,1237,3.8,5.2,33.2,0,44.2474,0.0,3,5.784,9.6,,,,
881,1241,2.555555555555556,16.11111111111111,40.111111111111114,1,42.9598,0.22222222222222224,2,7.805555555555555,16.59,,,,
885,1245,5.2,9.2,40.2,0,31.6916,0.0,3,5.5120000000000005,13.42,,,,
887,1247,2.333333333333333,28.0,52.0,1,48.4032,0.0,3,13.945555555555556,42.38,,,,
888,1248,2.583333333333333,7.75,33.75,1,67.7888,0.0,2,6.949166666666667,16.59,,,,
891,1252,2.5714285714285716,7.571428571428571,53.57142857142857,1,55.0342,0.0,2,8.337142857142858,16.59,,,,
892,1253,2.0,3.0,43.0,1,24.7055,0.0,3,7.885,15.0,,,,
893,1254,2.0,31.0,53.0,1,44.9836,1.0,3,1.14,1.14,,,,
894,1256,6.0,8.666666666666666,31.66666666666667,0,33.1512,0.0,3,10.041666666666666,16.59,,,,
895,1257,2.526315789473684,5.2105263157894735,35.21052631578947,1,93.0305,0.05263157894736842,2,9.163684210526316,16.59,,,,
897,1260,2.523809523809524,4.571428571428571,32.57142857142857,1,88.0478,0.047619047619047616,2,11.411428571428573,16.59,,,,
899,1262,4.0,4.153846153846153,30.153846153846153,1,95.9612,0.0,1,8.583333333333332,14.73,,,,
900,1263,3.7777777777777777,4.0,30.0,1,90.0959,0.0,3,8.382222222222222,13.42,,,,
901,1264,2.0,1.5,31.5,1,70.368,0.0,3,3.94,7.11,,,,
902,1265,2.058823529411765,4.411764705882354,51.411764705882355,1,80.9088,0.0,2,9.124705882352941,16.59,,,,
904,1267,2.0,1.5,37.5,1,42.5662,0.0,3,8.91,9.6,,,,
905,1270,2.642857142857143,6.5,41.5,0,82.7137,0.07142857142857144,2,7.078571428571429,16.59,,,,
906,1271,1.8333333333333333,6.4444444444444455,33.44444444444444,1,78.2966,0.11111111111111112,3,8.410555555555556,21.18,,,,
909,1277,3.4838709677419355,6.96774193548387,40.967741935483865,1,96.1943,0.06451612903225806,2,9.938387096774193,16.59,,,,
910,1278,2.533333333333333,4.714285714285714,33.714285714285715,1,88.4643,0.06666666666666667,2,9.648571428571428,16.59,,,,
912,1280,2.5,17.75,45.75,1,45.8316,0.0,3,15.3425,16.59,,,,
914,1283,4.1875,5.6875,40.6875,1,85.8049,0.0,2,9.70375,16.59,,,,
915,1284,4.0,16.0,40.0,1,0.0,0.0,3,16.59,16.59,,,,
916,1285,2.5,28.5,60.5,1,74.2561,0.25,2,12.3025,16.59,,,,
917,1286,3.5,2.0,41.0,0,65.2096,0.0,3,5.185,9.6,,,,
918,1287,7.333333333333333,22.33333333333333,47.33333333333334,1,28.9086,0.0,2,7.67,9.6,,,,
923,1295,3.1,5.9,36.9,1,74.1355,0.1,2,6.0744444444444445,16.59,,,,
924,1296,1.4166666666666667,7.958333333333332,37.958333333333336,0,86.1297,0.041666666666666664,3,6.9991666666666665,15.0,,,,
926,1298,1.951219512195122,8.341463414634148,39.34146341463415,1,96.4082,0.04878048780487805,2,9.24025,20.52,,,,
928,1300,1.3333333333333333,9.0,39.0,1,92.8065,1.0,3,5.933333333333333,7.08,,,,
929,1301,2.0,26.4,52.4,1,47.2981,0.2,3,6.756,9.6,,,,
930,1303,2.04,5.12,31.12,1,88.9878,0.04,2,9.1596,16.59,,,,
931,1304,3.6,6.7666666666666675,30.766666666666666,1,94.1347,0.03333333333333333,2,10.94833333333333,16.59,,,,
932,1307,4.0,13.0,41.0,1,15.1722,0.0,3,16.59,16.59,,,,
934,1310,2.0,15.833333333333336,44.83333333333334,1,36.7565,0.0,2,11.765,16.59,,,,
935,1311,2.0,22.0,45.0,1,28.3611,0.0,3,6.3,6.3,,,,
938,1317,3.695652173913044,7.782608695652174,39.78260869565217,1,87.9217,0.0,2,8.85608695652174,16.59,,,,
944,1326,1.0,19.0,48.0,0,22.4616,0.0,3,6.98,7.66,,,,
945,1327,1.5,2.5,31.5,1,24.8023,0.0,3,1.975,3.18,,,,
946,1328,2.0,24.4,49.4,1,68.2573,0.2,3,5.194,6.3,,,,
950,1333,5.25,1.25,31.25,1,36.9684,0.0,3,8.0025,13.42,,,,
955,1340,1.8888888888888888,2.4444444444444446,27.444444444444446,0,60.2002,0.11111111111111112,3,6.564444444444445,11.37,,,,
956,1341,6.0,19.0,47.0,1,23.2261,0.0,3,16.59,16.59,,,,
957,1343,1.0,2.0,27.0,0,65.5866,1.0,3,7.08,7.08,,,,
958,1344,2.9512195121951224,4.975609756097562,33.97560975609756,1,96.8553,0.14634146341463414,2,12.225365853658536,42.38,,,,
960,1346,2.6,11.8,36.8,1,50.0478,0.1,2,9.619,16.59,,,,
961,1347,2.8,4.0,29.0,0,61.9541,0.0,3,7.14,15.0,,,,
963,1349,2.7777777777777777,3.6666666666666665,30.66666666666667,1,79.8632,0.11111111111111112,2,10.892222222222223,16.59,,,,
964,1350,2.7,4.8,34.8,1,81.8501,0.0,2,8.932,16.59,,,,
966,1352,2.6153846153846154,1.8461538461538465,28.84615384615385,1,98.976,0.0,2,9.7575,23.21,,,,
973,1360,1.0,7.7,42.7,0,49.4809,0.1,3,6.362,15.0,,,,
975,1362,1.0,30.0,51.0,1,26.1809,0.5,3,0.89,1.14,,,,
976,1364,1.5714285714285714,14.785714285714285,37.785714285714285,1,65.4312,0.14285714285714285,2,4.825714285714286,16.59,,,,
977,1365,1.6,19.4,46.4,1,73.6297,0.6,3,8.11,16.59,,,,
978,1366,4.333333333333333,8.583333333333334,31.58333333333333,1,71.4073,0.0,2,7.643333333333333,16.59,,,,
980,1368,2.0,5.0,37.0,0,45.99,0.0,3,16.59,16.59,,,,
981,1369,1.8571428571428568,9.571428571428571,40.57142857142857,0,36.2923,0.14285714285714285,3,11.158571428571427,16.59,,,,
983,1371,1.9285714285714288,6.4642857142857135,34.464285714285715,1,94.3831,0.0,2,11.060714285714285,17.67,,,,
987,1377,6.666666666666666,2.6666666666666665,30.66666666666667,1,66.0502,0.0,3,13.676666666666666,23.21,,,,
988,1378,2.0,16.0,39.0,1,18.694000000000003,0.0,3,9.6,9.6,,,,
989,1379,2.333333333333333,14.666666666666664,35.666666666666664,1,76.0192,1.0,3,9.293333333333331,15.51,,,,
991,1381,2.6,6.4,39.4,1,77.5209,0.0,3,8.62,16.59,,,,
992,1382,2.0,6.0,29.0,0,23.996,0.0,3,5.185,9.6,,,,
994,1386,2.0,5.5,29.5,1,31.8406,0.0,3,0.77,0.77,,,,
995,1389,2.166666666666667,6.333333333333332,29.33333333333333,1,84.1007,0.0,2,8.593333333333332,14.73,,,,
996,1390,3.0,5.666666666666668,32.666666666666664,1,58.8476,0.0,2,9.38,16.59,,,,
997,1391,2.6,4.1,36.1,1,76.9439,0.0,2,9.94,16.59,,,,
1001,1402,1.0,17.666666666666668,49.66666666666666,0,26.0263,0.0,3,2.86,6.3,,,,
1006,1413,3.25,3.125,34.125,1,52.9441,0.25,3,8.90125,16.59,,,,
1011,1419,1.5,8.5,41.5,0,22.1963,0.0,3,7.885,15.0,,,,
1016,1425,3.0,6.0,39.0,0,0.0,0.0,3,17.67,17.67,,,,
1018,1427,3.142857142857143,2.8571428571428568,28.857142857142854,1,92.036,0.14285714285714285,2,13.411428571428573,16.59,,,,
1019,1428,2.0,26.0,53.0,0,46.2336,0.0,3,8.22,8.22,,,,
1021,1430,3.2142857142857144,4.785714285714286,27.785714285714285,1,76.2638,0.0,2,9.465,16.59,,,,
1022,1432,2.0,23.0,47.0,1,54.8095,0.0,2,5.22,8.22,,,,
1024,1434,2.1578947368421053,8.315789473684209,32.31578947368421,0,86.2176,0.0,2,12.277368421052632,42.38,,,,
1026,1436,2.3684210526315788,7.421052631578947,33.421052631578945,0,92.4611,0.0,2,6.733157894736841,16.59,,,,
1028,1439,3.0,12.0,45.0,0,18.694000000000003,0.0,3,6.3,6.3,,,,
1031,1444,3.5,8.46875,31.46875,1,95.4644,0.0,2,11.2934375,16.59,,,,
1032,1446,1.3333333333333333,24.33333333333333,47.33333333333334,1,26.1524,0.0,3,6.753333333333333,7.66,,,,
1033,1447,5.333333333333333,17.333333333333332,42.333333333333336,1,25.6975,0.0,2,12.29,17.67,,,,
1034,1452,4.0,7.0,30.0,1,67.7085,0.0,2,7.082857142857144,14.73,,,,
1037,1456,2.0,2.0,29.0,1,0.0,0.0,3,7.66,7.66,,,,
1038,1457,17.0,17.0,42.0,0,18.694000000000003,0.0,3,6.3,6.3,,,,
1040,1460,2.5,8.0,36.0,1,20.4195,0.5,3,6.185,6.3,,,,
1044,1464,4.7333333333333325,4.866666666666666,28.86666666666667,1,76.6459,0.0,2,11.954666666666666,16.59,,,,
1049,1471,5.222222222222222,8.11111111111111,31.11111111111111,0,67.7085,0.0,2,10.801111111111112,16.59,,,,
1050,1473,2.5,15.0,56.0,1,34.722,0.25,3,18.29,42.38,,,,
1055,1479,2.0,16.0,43.0,1,24.5168,0.3333333333333333,3,16.12,17.67,,,,
1057,1482,2.25,20.25,43.25,1,30.6353,0.25,3,11.1325,17.67,,,,
1059,1485,5.0,4.5,29.5,1,25.1767,0.0,3,9.6,9.6,,,,
1060,1488,3.5714285714285716,5.428571428571429,28.42857142857143,1,50.5369,0.0,2,7.098571428571429,14.73,,,,
1061,1489,2.0,3.0,28.0,1,37.8663,0.0,3,9.6,9.6,,,,
1063,1492,2.888888888888889,5.5555555555555545,38.555555555555564,0,93.5845,0.22222222222222224,2,8.95111111111111,16.59,,,,
1064,1495,1.0,24.66666666666667,44.66666666666666,1,36.2877,0.0,3,9.126666666666665,13.42,,,,
1067,1503,1.0,27.0,49.0,1,40.7105,0.0,3,8.865,16.59,,,,
1069,1505,4.0,1.3333333333333333,27.33333333333333,1,79.4353,0.0,3,8.89,9.56,,,,
1071,1507,2.0,8.5,39.5,1,55.5844,0.0,2,8.0925,14.73,,,,
1073,1510,2.0,5.75,42.75,1,37.0525,0.0,2,4.035,9.56,,,,
1077,1514,1.0,4.0,31.0,1,18.9179,0.0,3,13.42,13.42,,,,
1080,1517,5.3125,9.75,38.75,1,75.9849,0.0625,2,10.446875,20.52,,,,
1083,1520,15.0,2.0,35.0,0,32.0164,0.0,2,9.6,9.6,,,,
1084,1521,2.0,25.0,47.0,1,17.1373,0.0,3,6.3,6.3,,,,
1085,1523,6.5,9.3,52.3,1,55.9498,0.1,2,10.119,16.59,,,,
1086,1524,2.666666666666667,19.666666666666668,42.66666666666666,1,22.748,0.0,3,9.953333333333331,17.67,,,,
1089,1529,5.5,16.0,39.0,1,0.0,0.0,3,13.635,17.67,,,,
1090,1530,1.0,29.66666666666667,54.66666666666666,1,24.3799,0.3333333333333333,3,4.153333333333332,8.22,,,,
1094,1534,2.0,36.5,57.5,1,31.9074,0.0,3,8.1475,15.38,,,,
1095,1535,4.375,4.75,28.75,0,89.2209,0.0,2,9.392916666666666,16.59,,,,
1096,1537,5.0,28.0,55.0,1,45.1474,0.0,3,5.89,5.89,,,,
1097,1538,1.0,26.0,56.0,1,0.0,0.0,3,17.67,17.67,,,,
1098,1542,1.0,27.0,58.0,1,29.9671,0.5,3,9.405,17.67,,,,
1100,1544,2.888888888888889,4.111111111111111,29.11111111111111,0,84.5134,0.0,2,8.97111111111111,14.73,,,,
1103,1548,3.8666666666666663,6.0,37.0,1,78.7819,0.0,2,9.472000000000001,16.59,,,,
1106,1551,100.5,25.0,48.0,1,58.6405,0.5,2,7.94,8.22,,,,
1107,1553,7.826086956521739,7.231884057971015,35.231884057971016,1,99.7172,0.0,2,9.389420289855073,16.59,,,,
1110,1557,2.5,8.25,35.25,1,33.69,0.0,2,10.4225,16.59,,,,
1112,1561,4.142857142857143,4.714285714285714,29.714285714285715,1,69.8341,0.0,3,6.1342857142857135,9.6,,,,
1113,1563,1.0,1.0,30.0,0,36.1354,0.0,3,1.14,1.14,,,,
1114,1564,3.0,4.5,38.5,1,31.9896,0.25,3,8.0225,13.42,,,,
1115,1566,1.0,20.33333333333333,43.33333333333334,1,54.5784,0.6666666666666666,3,7.58,8.22,,,,
1117,1570,4.375,6.0,32.0,1,78.7933,0.125,2,9.11375,16.59,,,,
1118,1571,2.0,7.666666666666668,43.66666666666666,1,30.06,0.0,3,7.246666666666665,11.37,,,,
1120,1573,3.263157894736842,6.526315789473684,34.526315789473685,1,83.2181,0.10526315789473684,2,7.959444444444445,16.59,,,,
1122,1576,5.2,6.2,44.2,0,45.1416,0.2,3,9.226,14.73,,,,
1123,1577,8.0,3.0,31.0,1,0.0,0.0,3,9.56,9.56,,,,
1124,1578,2.5714285714285716,8.285714285714286,44.28571428571429,1,48.8976,0.14285714285714285,2,7.187142857142857,16.59,,,,
1126,1581,2.75,5.75,35.75,1,38.4357,0.25,2,11.805,16.59,,,,
1128,1586,1.8571428571428568,11.071428571428573,35.07142857142857,1,56.5779,0.0,2,7.495,17.67,,,,
1129,1588,3.34375,6.28125,33.28125,1,93.2788,0.0,2,10.6834375,23.21,,,,
1131,1592,4.5,10.0,38.0,0,21.9862,0.0,2,3.535,6.3,,,,
1134,1596,3.142857142857143,6.2857142857142865,29.285714285714285,0,75.9123,0.2857142857142857,3,6.7871428571428565,16.59,,,,
1135,1597,4.0,4.0,33.0,0,35.6922,0.0,3,11.31,14.73,,,,
1137,1599,2.4,8.8,45.8,1,57.8427,0.0,2,7.401,17.67,,,,
1140,1603,2.333333333333333,1.6666666666666667,26.66666666666667,1,78.9614,0.3333333333333333,3,16.06,16.59,,,,
1144,1609,1.25,2.5,33.5,1,67.6409,0.0,3,10.535,17.67,,,,
1146,1611,2.0,8.25,47.25,1,34.2325,0.0,2,2.1525,6.3,,,,
